order_id	name	order_value	priority	state	order_date	customer_id	ts
06c5229a-8ec1-4aa5-8eb0-c78a125c8027	Ready but much.	99	LOW	KY	2024-07-30	5cf3197d-c087-431e-8bda-64be60889b2e	1722874980.835939
61513362-0559-4b65-a4e1-4cf77b3c60a0	Chair environmental.	783	LOW	AK	2024-07-29	8dc1c2ae-338d-4663-b55b-63965b1289cf	1722874980.836099
b45526b0-077d-4422-877e-e22a8dbb4b57	Including kind away.	745	LOW	NV	2024-07-31	62fb2d3b-7b6d-41e6-bc59-6b0406e3d985	1722874980.836269
48c1a0ab-28f3-489a-b204-3fd8d143c740	Organization age.	663	HIGH	ND	2024-07-11	77bf39fd-3e2d-4123-9655-6fdaa00d26b6	1722874980.836424
4277899b-9431-4808-ac14-e0e024dc7c89	Kitchen place.	263	LOW	WV	2024-07-31	8dc1c2ae-338d-4663-b55b-63965b1289cf	1722874980.83658
78cf91b6-7d8f-47ba-ab79-c9b0d47cdac0	Very technology.	723	HIGH	VT	2024-07-06	62fb2d3b-7b6d-41e6-bc59-6b0406e3d985	1722874980.836735
6145f0c3-cdfa-45b6-8817-f467f5aa8386	College social.	597	LOW	CO	2024-07-24	576fe3e1-b312-415b-998d-e1e482a8e12a	1722874980.836899
9f498d31-a665-4edf-a757-62a8181aa200	Challenge soldier.	116	LOW	DE	2024-07-12	ddf4755f-2475-44d4-b250-a2bba1b8621e	1722874980.837056
0ad8c4c1-b0ba-4443-9483-a2184e1c5497	Federal born.	318	HIGH	ID	2024-07-19	39eddde4-a049-4731-8954-6a6443686603	1722874980.83722
2baa0074-fff7-4b4a-93b4-25a10a9efb80	Manager behind hair.	697	LOW	UT	2024-08-04	1ec72199-13f6-4fc7-aa48-eee981642b88	1722874980.837388
a14546cc-faf8-4326-b8fd-f7d2cabe2298	Of much very entire.	30	MEDIUM	OR	2024-07-10	8b9423a8-28b8-4729-8492-1d0860c099e0	1722874980.837567
9e742392-a6e2-40f7-8fc3-1f797a03f22a	Teacher agreement.	269	MEDIUM	KS	2024-07-13	6cdb5c0a-41b5-4815-9694-ec69cab4ce46	1722874980.837721
81b0b69a-cda1-4e9f-8aff-c297e72b53b3	Artist example Mrs.	965	MEDIUM	AZ	2024-07-14	ddf4755f-2475-44d4-b250-a2bba1b8621e	1722874980.837888
20ae39a6-4bc2-412e-b0f4-c5e5a7fe1f49	Head third cup page.	426	LOW	PR	2024-07-10	cdc4f4ea-bf19-4608-9739-a55cd93211f4	1722874980.838079
c01c9432-4a25-48ec-833e-894fe0b54116	Main data as letter.	51	MEDIUM	ID	2024-07-21	1ec72199-13f6-4fc7-aa48-eee981642b88	1722874980.838257
a52164a9-5efb-4f4e-acd8-0c5a0cd91f0e	Suggest popular.	158	LOW	OH	2024-07-30	77bf39fd-3e2d-4123-9655-6fdaa00d26b6	1722874980.838413
89674d53-9f46-4bf0-ad5b-536c814d3dd1	Office the together.	857	LOW	SD	2024-08-02	09b66ba6-6069-42f9-950d-7d84b9c5f6c6	1722874980.83858
7d4aa13a-7808-4d70-913a-cdcd3fe4b6d5	Power wind their.	774	MEDIUM	OH	2024-07-13	9d064ceb-1a97-40bb-a7db-3e0b1923facc	1722874980.838746
0f6a03b6-8a81-4f56-b3a4-fd7c05b7b34c	Cost out cultural.	518	LOW	SD	2024-07-09	1ec72199-13f6-4fc7-aa48-eee981642b88	1722874980.838925
31b91ad0-cbbe-4017-8edc-1b0c77b5ad32	Artist building top.	185	HIGH	MO	2024-07-15	8112eb66-933f-4f53-9d4c-da7797e8884a	1722874980.839095
3600c8c1-58ad-4a32-91d1-2c63ca1e3101	Bad car including.	287	LOW	MS	2024-07-16	a86429ff-548c-422e-a846-466855500dad	1722874980.839272
15992ac0-3c1e-4cc5-a813-d8323c55cd1e	Wear character risk.	569	MEDIUM	MP	2024-07-12	cbcd3bab-44ac-4b63-8a88-88dcc4f9d122	1722874980.83944
d80796a3-3731-4663-9efa-83e29e083917	Attack center help.	813	MEDIUM	TN	2024-07-14	a73aede6-7621-454b-9a6f-c135f683dc73	1722874980.839608
06f8429c-0abc-47bc-8af4-83fb00432b70	Security chair wait.	904	HIGH	NY	2024-07-11	62fb2d3b-7b6d-41e6-bc59-6b0406e3d985	1722874980.839786
f7575f40-2150-47e7-a9a8-c8602e24ef6f	Left treat inside.	370	MEDIUM	AR	2024-08-03	513865c3-714c-43a9-9073-33914ab77e65	1722874980.839965
