order_id	name	order_value	priority	state	order_date	customer_id	ts
1d95bfd8-375f-433f-bc16-d6b535bd5dd1	Body field all run.	512	MEDIUM	FL	2024-07-11	5a8c40ed-8626-414b-bf02-424a3aeac9ca	1722874980.877065
0e46359c-bdbc-4824-9526-d052904a8fca	Reflect blood class.	72	HIGH	CT	2024-08-03	f416d278-4df6-4435-be16-69b21a9ce211	1722874980.877234
d6dd03c0-73f3-4bc1-9210-9b28fc8647bd	Simply stock tax.	248	MEDIUM	MA	2024-07-13	78e0b3ef-4a6c-413c-8b3e-70acc0a0f47b	1722874980.8774
5b9febf0-70fe-4390-9015-f84cae7cafbd	Music side people.	643	LOW	GA	2024-07-20	d004a557-c0bc-48f7-b2e8-0e3d11a2ebdd	1722874980.877566
63a575b8-a766-47a1-a41d-e80ab40072ec	Treat price.	252	MEDIUM	PW	2024-07-11	53b634f7-7fac-48e2-96be-b742a46840d2	1722874980.877721
6fedca93-92b3-4752-b8e2-5a30cc093e41	Cover worry.	203	LOW	NH	2024-07-20	ef8e95ec-700b-43e0-bf3d-261e2cee264d	1722874980.877877
3c8bb753-5e67-4eb8-825a-605047ba7ac1	Describe mouth.	882	MEDIUM	SD	2024-07-25	47eea974-d4df-46fd-9259-6611a92125de	1722874980.878043
b7379dec-2fe6-4803-aaef-9979ba5a87d7	Force society.	498	LOW	OH	2024-07-29	d7c8f02c-4230-43a8-a518-356c9dbaa782	1722874980.878199
97a91c94-6e5d-43f6-8431-e80bfaf54ed5	Face middle.	938	MEDIUM	LA	2024-07-20	78e0b3ef-4a6c-413c-8b3e-70acc0a0f47b	1722874980.878355
384b753b-e71d-4103-b38a-4a9934832510	Money campaign two.	941	MEDIUM	NJ	2024-07-23	6f6c3ae0-f9e6-4bda-854d-ee21b406e999	1722874980.878524
fb1334f4-2d95-483a-b3f3-cfea81c29605	Stage specific bag.	504	HIGH	NH	2024-07-14	c5cb0809-9105-47a7-98dd-4397fdf65d4d	1722874980.878692
ee91adf9-fa0b-49c7-942d-a5a0f35a0fc7	Author green.	47	HIGH	AK	2024-07-28	7d05fab7-540b-4e4b-8963-e9fbc367a18c	1722874980.878854
39b02671-f933-46eb-bdc5-d4c299067cac	Him thus radio.	50	LOW	MA	2024-07-21	0ed9a15b-20e3-4b6d-83d0-99ff67afa348	1722874980.879043
f8e036ec-6b20-4b06-963d-03ac93fe3371	Wall edge fight.	434	LOW	CO	2024-07-15	5a8c40ed-8626-414b-bf02-424a3aeac9ca	1722874980.879211
510ecd45-ac08-4f47-9a56-6afb07821cc9	Not represent wind.	900	MEDIUM	WV	2024-07-21	c979cb78-4d51-4a8f-9c8e-512ef717e838	1722874980.879379
b4fe7c21-a1a8-47e3-a792-bd3523f1380a	Suggest religious.	948	HIGH	OR	2024-07-22	84b6c923-d165-4386-b707-db2128f5041c	1722874980.879535
53c7bedc-029e-44b0-95f7-ccba489d8270	Ok since structure.	178	MEDIUM	IN	2024-07-19	b861db93-fb8f-47f1-abe3-090ce32fc7d6	1722874980.879706
a094b08f-90d6-4540-bcbb-9b9ed4a576c5	Environment run.	247	HIGH	KY	2024-07-31	0ed9a15b-20e3-4b6d-83d0-99ff67afa348	1722874980.879862
715d5b2f-5df1-4e63-b627-4ab2716604cf	Teach campaign TV.	120	MEDIUM	OH	2024-07-23	d004a557-c0bc-48f7-b2e8-0e3d11a2ebdd	1722874980.880047
6f7cada0-c2f8-4273-987e-589be30babfb	Eight military sing.	960	MEDIUM	NE	2024-08-02	0ed9a15b-20e3-4b6d-83d0-99ff67afa348	1722874980.880214
88391fa3-355c-4235-b17d-7353b39f3fc8	Drop bill well tax.	869	MEDIUM	SD	2024-07-29	d004a557-c0bc-48f7-b2e8-0e3d11a2ebdd	1722874980.880391
770251f7-78b9-4128-8277-56b369e6d0e3	Lead level west.	939	MEDIUM	MI	2024-07-28	c5454551-3ad2-448d-9e37-20a51f30301c	1722874980.880558
ec017a6c-28a3-4449-a86c-ecf03ecd6649	Station walk.	193	MEDIUM	NH	2024-07-14	ae92624b-972b-4f91-9197-418982410637	1722874980.880715
5c6d1b81-4d13-4ec0-af63-ef5b07b23dba	Hear road.	81	MEDIUM	TN	2024-07-15	a21b369b-3d5d-4877-9aca-6df31ff6493c	1722874980.880871
ababaea8-bbf8-4b51-9884-a7154e8b51c2	Organization finish.	586	LOW	WY	2024-07-14	47eea974-d4df-46fd-9259-6611a92125de	1722874980.881038
65db55ab-cf59-4b35-8be5-efe8f5a570eb	Sit ask respond.	516	MEDIUM	OK	2024-07-15	7d05fab7-540b-4e4b-8963-e9fbc367a18c	1722874980.881206
d5ba7824-04d9-420b-b8fc-15b2a5227917	Thought field.	513	MEDIUM	DE	2024-07-21	f9bdc90e-1e0e-4d20-a3df-d3a1b8e0e259	1722874980.881361
fc3be8ff-ff3f-4511-b904-675bcdd4d79d	Across city read.	30	HIGH	GA	2024-07-26	f6a083a4-dd5f-4876-b9a9-53cd2942d1da	1722874980.881529
a6e1658e-9795-4dbd-aba5-d61bcd9b6858	Reality up be heavy.	634	LOW	AS	2024-07-18	8722a683-c723-46c1-9885-11eac7352685	1722874980.881708
9da1faf3-b872-4da2-a7ac-d053f2e7312c	Boy lead popular.	713	LOW	HI	2024-07-22	6d1652a7-241b-40ef-b05a-2f2cb05ce22b	1722874980.881876
d0e8200d-ffba-41d5-8620-358f99b4bd39	West matter.	376	HIGH	WY	2024-08-02	6e0be261-694d-4acd-bc01-b70ae85f7707	1722874980.882043
73358f0d-7bf8-4674-b30b-c44a40ad802b	Recently want.	419	HIGH	FL	2024-07-31	2b054ffa-1d9f-4019-b87c-72adfb57e0d5	1722874980.8822
142ef629-3a3d-44ed-bcd6-8b66fe0ab25b	My soon suggest.	689	HIGH	CO	2024-07-21	8253f1f1-21fd-4471-9a33-f8caabd5ac92	1722874980.882367
a0b83bdc-91cb-41c8-ad1f-287d92e3589d	Would table deep.	726	HIGH	NY	2024-07-08	98258de7-e633-4cf0-ac74-7b3c75002a7a	1722874980.882536
e302680e-d5b3-42db-a1bd-ce38c0602f73	Everything.	585	LOW	TN	2024-07-19	6e0be261-694d-4acd-bc01-b70ae85f7707	1722874980.882682
2f7cfb6c-57c9-49a2-9cdf-7e1a4b9abe0d	Watch thank.	429	MEDIUM	CO	2024-07-21	34fff891-157d-4205-9ff3-3b28bbfd204f	1722874980.88284
539fec74-9a6e-431c-bcbc-9c0fb11e3f11	How detail now.	47	MEDIUM	MP	2024-07-10	98258de7-e633-4cf0-ac74-7b3c75002a7a	1722874980.883022
23135d61-30d8-4906-b01c-4e99e0077117	Structure describe.	610	MEDIUM	OK	2024-07-18	ef8e95ec-700b-43e0-bf3d-261e2cee264d	1722874980.883182
c1f19baf-b6a7-468e-9dad-a79cec02ce4a	Life involve bit.	41	LOW	HI	2024-07-15	f9bdc90e-1e0e-4d20-a3df-d3a1b8e0e259	1722874980.883351
974f4f89-5b35-4b98-a92b-cdccdbb6ffe2	Accept information.	60	LOW	ID	2024-07-19	83460ab1-e072-4d95-a23a-e9494ee5ae87	1722874980.883507
eb11f44d-a2ce-490b-b45e-bba712e48458	Various either.	993	HIGH	CA	2024-07-29	d8503b0e-ef13-4979-8ef0-c3fe94493a98	1722874980.883664
81aae735-b222-459a-a540-89235586a6f1	Almost security.	720	LOW	VI	2024-07-31	0ed9a15b-20e3-4b6d-83d0-99ff67afa348	1722874980.88382
a9e70cf2-4224-437c-bb97-7acdea4e6f4b	Statement money.	273	HIGH	MT	2024-07-27	7d05fab7-540b-4e4b-8963-e9fbc367a18c	1722874980.883988
210305a6-838d-48a9-81ba-4eb26b427576	Sport better where.	296	HIGH	IL	2024-07-22	c979cb78-4d51-4a8f-9c8e-512ef717e838	1722874980.884157
a20a8640-6555-4413-8875-e1319cd2bf5a	Each pattern base.	99	MEDIUM	AS	2024-07-16	885d6cae-d600-4e96-83fd-035a08b14c4a	1722874980.884326
ee8014b9-74ae-4c6a-aa9c-72823b21378c	Painting sister.	440	LOW	AR	2024-07-11	53b634f7-7fac-48e2-96be-b742a46840d2	1722874980.884481
2865dccb-65c4-4486-b316-008d2fc5d98c	Traditional similar.	34	HIGH	NH	2024-07-11	ae92624b-972b-4f91-9197-418982410637	1722874980.884636
2bdcccca-de1e-4d34-9e7e-377d3eb2b40d	Cut reach figure.	918	HIGH	CT	2024-07-11	bb6c663b-fac2-4e83-bb05-ab1e2b85a2fe	1722874980.884803
60aa2c87-792b-4b91-b431-243d74ed3ae2	Wish financial.	575	MEDIUM	NE	2024-07-22	37f2de35-d429-4cd8-a9ca-d50fa7fed2c2	1722874980.88497
11879488-9b48-4b00-b85c-00384872fe54	Cultural safe.	52	LOW	IL	2024-07-08	885d6cae-d600-4e96-83fd-035a08b14c4a	1722874980.885127
064d4b7b-0988-474c-99a9-3f53a8a37a29	Public say national.	182	HIGH	AZ	2024-07-30	98258de7-e633-4cf0-ac74-7b3c75002a7a	1722874980.885295
6add2baa-94e7-4343-8e51-297989918de6	Campaign five.	415	LOW	MD	2024-07-30	7d05fab7-540b-4e4b-8963-e9fbc367a18c	1722874980.885451
c76d4203-9c86-4c75-9fa8-9f013b46872b	Population fish.	471	HIGH	AR	2024-07-28	e5ee7d68-8895-49f7-801c-d2fd5bb5dafd	1722874980.885608
3f80ae76-0ff1-4b2b-a9c1-4f1ac5f41f24	Different describe.	790	MEDIUM	NC	2024-07-21	97f6e6a7-5acb-4661-8e59-f84c412fdebc	1722874980.885777
3542bde9-70d0-4c2c-8901-88cba86a7fa3	Where industry upon.	716	HIGH	ME	2024-07-14	f6a083a4-dd5f-4876-b9a9-53cd2942d1da	1722874980.885957
700abd2d-3682-4c55-b882-1ecf675f5e07	Agent Mr same.	156	HIGH	MH	2024-07-16	78e0b3ef-4a6c-413c-8b3e-70acc0a0f47b	1722874980.886125
dc15d886-d417-43c3-9278-032875202967	Culture study only.	204	HIGH	ID	2024-08-01	c5454551-3ad2-448d-9e37-20a51f30301c	1722874980.886292
